CODE,ZONE,STATE,TOWN,PROVIDER,ADDRESS,CAT,PLAN,SPECIALTY
4000299,SOUTH WEST,LAGOS,SURULERE,HEPHZIBAH EYE CARE SURULERE,"55, ADELABU STR. OFF MASHA B/STOP, SURULERE",D,PLUS & HIGHER,OPTICAL
4000295,SOUTH WEST,LAGOS,ISHERI-IDIMU,HEPHZIBAH EYE ISHERI,"365 ISHERI IDIMU IKOTUN ROAD, OPPOSITE SAINT PETER’S ANGLICAN CHURCH, ISHERI, ALIMOSHO, LAGOS.",C,PRO & HIGHER,OPTICAL
4000294,SOUTH WEST,LAGOS,LEKKI,HEPHZIBAH EYE LEKKI," ADMIRALTY WAY, OPP. GIG LOGISTICS, BESIDE FOODIES RESTAURANT, LEKKI PHASE 1",C,PRO & HIGHER,OPTICAL
4000297,SOUTH WEST,LAGOS,SANGOTEDO,HEPHZIBAH EYE SANGOTEDO,"LEKKI/EPE EXPRESS WAY, OPPOSITE PWAN HOMES (SAME BUILDING AS CARS 45), SANGOTEDO, LAGOS.",C,PLUS & HIGHER,OPTICAL
4000299,SOUTH WEST,LAGOS,VICTORIA ISLAND,HEPHZIBAH EYE VI,"DREWZ COURT, 146, LIGALI AYORINDE STR,  VICTORIA ISLAND, LAGOS.",C,PRO & HIGHER,OPTICAL
7000048,SOUTH WEST,LAGOS,MUSHIN,HILLSTAR HOSPITAL,NO 98 PALM AVENUE ROAD MUSHIN ISOLO,C,PRO & HIGHER,GENERAL MEDICINE
4500118,SOUTH WEST,LAGOS,FESTAC TOWN,HILTON DENTAL CLINIC,"BLOCK 14 PLOT 221 CHIEF SUNNY OGBEIDE CLOSE OFF GOLDEN TULIP HOTEL ROAD DIAMOND ESTATE AMUWO ODOFIN,",C,PRO & HIGHER,DENTAL
4500168,SOUTH WEST,LAGOS,LEKKI,HILTON DENTAL SERVICES LEKKI,"13 WHITESANDS ST, BEHIND PETROCAM FILLING STATION, LEKKI PHASE 1 105102, LAGOS",B,MAX & HIGHER,DENTAL
90128320,SOUTH WEST,LAGOS,SURULERE,HIS GLORY HOSPITAL LTD,"59 COKER ROAD, COKER VILLAGE, AGUDA",B,MAX & HIGHER,GENERAL MEDICINE
90128106,SOUTH WEST,LAGOS,ORILE,HIS STRIPES SPECIALIST HOSPITAL,"19 SAVAGE STREET, ORILE IGANMU",D,PLUS & HIGHER,GENERAL MEDICINE
7000286,SOUTH WEST,LAGOS,IKEJA,HOLY TRINITY HOSPITAL,110 OBAFEMI AWOLOWO WAY,C,PRO & HIGHER,GENERAL MEDICINE
7000773,SOUTH WEST,LAGOS,IKORODU,HOLYFILL HOSPITAL,NO 1 ONAFOWKAN STREET ISAWO RAOD OWUTU AGRIC IKORODU,E,PLUS MINI,GENERAL MEDICINE
7000530,SOUTH WEST,LAGOS,IKORODU,HOPEWELL HOSPITALS LIMITED,"20, ONAYEMI ERINKITOLA CLOSE, BEHIND JANE NATH COLLEGE, OFF NBC ROAD,EBUTE, LAGOS",D,PLUS & HIGHER,GENERAL MEDICINE
7000099,SOUTH WEST,LAGOS,OJOTA,HOREB CONSULT HOSPITAL,31 OGUDU ROAD OJOTA,B,MAX & HIGHER,GENERAL MEDICINE
30028007,SOUTH WEST,LAGOS,EBUTE-METTA,HOSPITAL ASSIST NIGERIA HAN,"FEDERAL MEDICAL CENTRE EBUTE-METTA, INSIDE RAILWAY COMPOUND",D ,PLUS & HIGHER,RADIOLOGY
30028007,SOUTH WEST,LAGOS,IKORODU,HOSPITAL ASSIST NIGERIA HAN,IKORODU GENERAL HOSPITAL,D ,PLUS & HIGHER,RADIOLOGY
7000889,SOUTH WEST,LAGOS,LEKKI,HOSPITAL FOR TRAUMA & SURGERY,"13 REMI OLOWUDE STR, MARWA  BUSTOP, PINNACLE PETROL STATION",B,MAX & HIGHER,ORTHOPAEDICS
90129156,SOUTH WEST,LAGOS,MILE 12,HOSSANA MEDICAL CENTRE,"12, BABINGTON AVENUE, AJELOGO, MILE 12",D ,PLUS & HIGHER,GENERAL MEDICINE
7600002,SOUTH WEST,LAGOS,AJAO ESTATE,HOUSE OF JULIUS MEDICAL CENTER,"INT'L AIRPORT RD, AJAO ESTATE",C,PRO & HIGHER,GENERAL MEDICINE
7000101,SOUTH WEST,LAGOS,FESTAC TOWN,HOVA'S PLACE ,"PLOT 122A,P CLOSE ,1ST AVENUE,FESTAC TOWN",B,MAX & HIGHER,GENERAL MEDICINE
4500183,SOUTH WEST,LAGOS,IKEJA,HYGEI DENTAL AND EYE CLINIC,"14, SOWEMIMO STREET G.R.A. IKEJA",D,PLUS & HIGHER,DENTAL
45028029,SOUTH WEST,LAGOS,LAKOWE,HYGEI DENTAL AND EYE LAKOWE,"3, CREEK ROAD, COLONEL'S ESTATE, BOGIJE TOWN, KM 32, LEKKI-EPE EXPRESSWAY, LAGOS.",D,PLUS & HIGHER,DENTAL
4000195,SOUTH WEST,LAGOS,SURULERE,I HOUSE OPTICAL AND DENTAL CLINIC LTD,NO 8 AFRIC ROAD SURULERE,D,PLUS & HIGHER,DENTAL & OPTICAL
4000195,SOUTH WEST,LAGOS,AGBARA,I HOUSE OPTICAL AND DENTAL CLINIC LTD,BLK 35 PLOT C AREA 4 OPIC ESTATE AGBARA (BESIDE THE VIO OFICE),D,PLUS & HIGHER,DENTAL & OPTICAL
40028072,SOUTH WEST,LAGOS,IKORODU,IASIS EYE CENTRE LTD,"92D, ISAWO ROAD, OWUTU, AGRIC, IKORODU",D,PLUS & HIGHER,OPTICAL
6000109,SOUTH WEST,LAGOS,AGBARA,IBIJOLA MEDICAL CENTRE,"31, LAGOS/BADAGRY EXPRESSWAY, AGBARA BUSSTOP, AGBARA",D,PLUS & HIGHER,GENERAL MEDICINE
4000194,SOUTH WEST,LAGOS,LEKKI,I-CARE FAMILY VISION,"7 NIYI OKUNUBI STREET, LEKKI PHASE 1, LAGOS.",D,PLUS & HIGHER,OPTICAL
90128575,SOUTH WEST,LAGOS,IGANDO,ICONIC HOSPITAL,"75, ISUTI ROAD, OPPOSITE QUEEN MARIS COLLEGE, EGAN",D,PLUS & HIGHER,GENERAL MEDICINE
6500069,SOUTH WEST,LAGOS,IKEJA,IKEJA MEDICAL CENTRE,"11, OGUNMODEDE STREET, OFF ALLEN AVENUE, IKEJA",C,PRO & HIGHER,GENERAL MEDICINE
7000534,SOUTH WEST,LAGOS,OJO,ILOGBO CENTRAL HOSPITAL,"175 ILOGBO ROAD, OJO, LAGOS",C,PRO & HIGHER,GENERAL MEDICINE
90128652,SOUTH WEST,LAGOS,IKORODU,IMHENRION HOSPITAL,"2, JOSADE WAY, AGUNFOYE ADAMO",E,PLUS MINI,GENERAL MEDICINE
40028154,SOUTH WEST,LAGOS,ALIMOSHO,IMMALIK EYE CARE,"SUITE 21, ALL SEASONS PLAZA, ZENITH BANK FEDERAL JUNCTION,GOWON ESTATE, LAGOS.",D ,PLUS & HIGHER,OPTICAL
7000758,SOUTH WEST,LAGOS,COSTAIN,IMPERIAL MEDICAL CENTRE,"65,BRICK FIELD ROAD EBUTE METTA (WEST)",B,MAX & HIGHER,GENERAL MEDICINE
40028059,SOUTH WEST,LAGOS,IKEJA,IMPRO VISION EYECARE IKEJA,"8 ADELABU CL, OPEBI, IKEJA",C,PRO & HIGHER,OPTICAL
4500175,SOUTH WEST,LAGOS,KETU,INLAND DENTAL CLINIC,11 12 BOLA OWODUNNI STREET BEHIND ESKAY FILLING STATTION ALAPERE KETU,D,PLUS & HIGHER,DENTAL
7000746,SOUTH WEST,LAGOS,KETU,INLAND SPECIALIST HOSPITAL ,"11, BOLA OWODUNNI STREET BEHIND ESKAY FILLING STATION, ALAPERE, KETU.",E,PLUS MINI,GENERAL MEDICINE
90128796,SOUTH WEST,LAGOS,OGUDU,INLAND SPECIALIST HOSPITAL OGUDU,153 OGUDU ROAD,B,MAX & HIGHER,GENERAL MEDICINE
7000783,SOUTH WEST,LAGOS,IDIMU,INSTANT CARE HOSPITAL,"62 OLADUN ST, IDIMU, LAGOS",C,PRO & HIGHER,GENERAL MEDICINE
70028001,SOUTH WEST,LAGOS,IKEJA,INTON PAEDIATRIC HOSPITAL,"NO 6 ADENEKAN SALAKO STREET,OFF IJAYE ROAD BY CATERPILLAR BUS STOP VIA ADEBAYO MOKUOLU,OGBA,LAGOS",C,PRO & HIGHER,PAEDIATRICS
90128258,SOUTH WEST,LAGOS,IKORODU,IRE-ANU HOSPITALS,"120, LAGOS ROAD, HARUNA IKORODU",D,PLUS & HIGHER,GENERAL MEDICINE
7000297,SOUTH WEST,LAGOS,OGBA,ISALU HOSPITAL,"46, IJAIYE ROAD,OGBA LAGOS.",B,MAX & HIGHER,GENERAL MEDICINE
4500174,SOUTH WEST,LAGOS,IKEJA,IVY DENTAL OGBA,"39 ADENIJI ST, AGUDA, IKEJA",C,PRO & HIGHER,DENTAL
4500043,SOUTH WEST,LAGOS,SURULERE,IWOSAN DENTAL CLINIC,"73 ITIRE ROAD, SURULERE",D,PLUS & HIGHER,DENTAL
90128343,SOUTH WEST,LAGOS,OGBA,J.A LASHMAN HOSPITAL ,"NO 9 ADEDOSU STREET OFF AKILO ROAD OGBA , LAGOS",C,PRO & HIGHER,GENERAL MEDICINE
90129214,SOUTH WEST,LAGOS,ISOLO,JACOBS MEMORIAL HOSPITAL & MATERNITY,29 FATAI STREET,D ,PLUS & HIGHER,GENERAL MEDICINE
90129232,SOUTH WEST,LAGOS,ALIMOSHO,JADELE HOSPITAL,127 CANDOS ROAD BARUWA IPAJA ,D ,PLUS & HIGHER,GENERAL MEDICINE
90228006,SOUTH WEST,LAGOS,SURULERE,JALUPON SPECIALIST HOSPITAL,63 BODE THOMAS STREET,B,MAX & HIGHER,OBSTETRICS & GYNAECOLOGY
90128727,SOUTH WEST,LAGOS,KOSOFE,JAMIER MEDICAL CENTER,"6 ALFRED OGUNYEMI STREET OLOWORA, ISHERI, LAGOS",B,MAX & HIGHER,GENERAL MEDICINE
90128606,SOUTH WEST,LAGOS,AJAH,JCP MAX LIMITED AJAH,"8A DOLAPO OSHONAIKE OFF ADDO ROAD, AJAH LAGOS",D ,PLUS & HIGHER,DIAGNOSTICS
35028018,SOUTH WEST,LAGOS,ANTHONY,JCP MAX LIMITED ANTHONY,"69, ADEBAYO MUKUOLU STREET, OFF NEWCASTLE HOTEL, ANTHONY VILLAGE",D ,PLUS & HIGHER,DIAGNOSTICS
2000168,SOUTH WEST,LAGOS,LEKKI,JCP MAX LIMITED LEKKI,"PLOT 14, BLOCK 93, AKANBI DISU STREET, OFF PROVIDENCE STREET, LEKKI PHASE 1",D ,PLUS & HIGHER,DIAGNOSTICS
7000541,SOUTH WEST,LAGOS,AGBADO,JEFIS SPECIALIST HOSPITAL,"9,ADEGBOLA STREET,OFF BAALE ANIMASHAUN ROAD,ALAKUKO,LAGOS",C,PRO & HIGHER,GENERAL MEDICINE
7000108,SOUTH WEST,LAGOS,MAFOLUKU,JERICHO HOSPITAL," 37 AYODELE ST, MAFOLUKU, LAGOS",C,PRO & HIGHER,GENERAL MEDICINE
7000545,SOUTH WEST,LAGOS,IJORA,JIM SAM HOSPITAL AND MATERNITY HOMES LTD,"GASKIYA RD, IJORA, LAGOS",C,PRO & HIGHER,GENERAL MEDICINE
7000546,SOUTH WEST,LAGOS,LEKKI,JJANED SPECIALIST HOSPITAL,"3, JERRY NWAKOBI STREET, BESIDE, LEKKI GARDENS PHASE 2 RD, AJA 110001",C,PRO & HIGHER,GENERAL MEDICINE
6000009,SOUTH WEST,LAGOS,LAGOS - ISLAND,JLT SPECIALIST CLINIC AND SKIN CENTRE,"213, IGBOSERE ROAD 1ST FLOOR, LAGOS ISLAND",B,MAX & HIGHER,DERMATOLOGY
7000891,SOUTH WEST,LAGOS,IKORODU,JOBI CLINIC AND MATERNITY HOSPITAL LTD,"ADEYERI OWUYO STREET IKORODU, LAGOS",D,PLUS & HIGHER,GENERAL MEDICINE
90128023,SOUTH WEST,LAGOS,ORILE,JOEDAN HOSPITAL,"3 LAGOS-BADAGRY EXPRESS, ORILE IGANMU, ORILE BUS STOP",E,PLUS MINI,GENERAL MEDICINE
1000006,SOUTH WEST,LAGOS,LEKKI,JOHNSON GIBBS PHYSIOTHERAPY CLINIC,"5, PRINCESS DOLO ST ELF B/STOP LEKKI EPE EXPRESS WAY",C,PRO & HIGHER,PHYSIOTHERAPY
4000271,SOUTH WEST,LAGOS,AJAH,JOSGLA VISION AJAH,"SUITE, H381, RD 4 IKOTA SHOPPING COMPLEX, VGC, AJAH LAGOS",C,PRO & HIGHER,OPTICAL
7000299,SOUTH WEST,LAGOS,AJAH,J-RAPHA HOSPITAL,"40, ADO LANGBASA ROAD OWODE AJAH, LEKKI, LAGOS",D,PLUS & HIGHER,GENERAL MEDICINE
7000749,SOUTH WEST,LAGOS,YABA AKOKA,KAAF WOMEN HOSPITAL,OPPOSITE UNILAG MEDICAL CENTER,D,PLUS & HIGHER,GENERAL MEDICINE
91228038,SOUTH WEST,LAGOS,LEKKI,KAMCOM EYE CARE,"1B ADEWUMI ADEBIMPE DRIVE, MARWA, LEKKI",D ,PLUS & HIGHER,GENERAL MEDICINE
90128344,SOUTH WEST,LAGOS,IKORODU,KATIS MEDICAL CENTRE,"1, SHAMSIDEEN JAYESIMI STREET, BY ALAMALA JUNCTION , AGA, IKORODU, LAGOS STATE",D,PLUS & HIGHER,GENERAL MEDICINE
4000281,SOUTH WEST,LAGOS,SURULERE,KESONA EYE,"121 ITIRE RD, NEAR LAWANSON, SURULERE, LAGOS",C,PRO & HIGHER,OPTICAL
91928001,SOUTH WEST,LAGOS,SURULERE,KHAIRO DIET CLINIC,"15 MODUPE JOHNSON CRESENT, LAGOS, NIGERIA",B,MAX & HIGHER,DIETICIAN
90128805,SOUTH WEST,LAGOS,IKEJA,KIDNEY GLOCAL MEDICAL SERVICES,"13, METHODIST CHURCH, OPEBI LAGOS",D ,PLUS & HIGHER,GENERAL MEDICINE
7000308,SOUTH WEST,LAGOS,OJO / OKOKOMAIKO,KILADEJO MEDICAL CENTRE,"15 PPL ROAD, OKOKOMAIKO",D,PLUS & HIGHER,GENERAL MEDICINE
90128142,SOUTH WEST,LAGOS,IKORODU,KINGS COURT HOSPITAL,PLOT 2 ROAD 1B ITAMOPE BY LUCKY FIBRE,E,PLUS MINI,GENERAL MEDICINE
4500020,SOUTH WEST,LAGOS,AKUTE,KINGSWORD HOSPITAL AKUTE,"NO. 13B ONIBUDU TIPPER GARAGE, AKUTE-LAMBARD",D ,PLUS & HIGHER,GENERAL MEDICINE
90128501,SOUTH WEST,LAGOS,SURULERE,KINGTRUST MEDICAL CENTER,105 OGUNLANA DRIVE,D,PLUS & HIGHER,GENERAL MEDICINE
7000552,SOUTH WEST,LAGOS,VICTORIA ISLAND,KLEINBURG MEDICAL,"6B ABIMBOLA AWOLIYI CLOSE, VICTORIA ISLAND",E,PLUS MINI,GENERAL MEDICINE
90128776,SOUTH WEST,LAGOS,IKORODU,KOLAK HOSPITAL,158 SHAGAMU ROAD OPP LAPOTECH IKORODU,D ,PLUS & HIGHER,GENERAL MEDICINE
4500182,SOUTH WEST,LAGOS,FESTAC,KOPUL DENTAL CLINIC,"INSIDE MATERNAL AND CHILD CENTRE, AMUWO ODOFIN, FESTAC",D,PLUS & HIGHER,DENTAL
4000307,SOUTH WEST,LAGOS,KETU,KREISSON EYE CENTER,65 IKOSI ROAD IKOSI KETU,D,PLUS & HIGHER,OPTICAL
7000779,SOUTH WEST,LAGOS,IYANA-IPAJA,KROWN HOSPITAL & MATERNITY CENTRE,"11,ALHAJI SEKONI STREET,OFF ALIMOSHO ROAD, IYANA-IPAJA",D,PLUS & HIGHER,GENERAL MEDICINE
4000152,SOUTH WEST,LAGOS,IKOYI,KRYSTAL OPTICAL LIMITED,"156, AWOLOWO RD",D,PLUS & HIGHER,OPTICAL
4000152,SOUTH WEST,LAGOS,IKOTA,KRYSTAL OPTICAL SERVICES,B295 IKOTA SHOPPING COMPLEX BY VGC LAGOS,D,PLUS & HIGHER,OPTICAL
4000152,SOUTH WEST,LAGOS,IKOYI,KRYSTAL OPTICALS LTD                                        ,"99 AWOLOWO RD, IKOYI, LAGOS",C,PRO & HIGHER,OPTICAL
90129254,SOUTH WEST,LAGOS,IPAJA,KUNLADE HOSPITAL,"7, OPEKI ROAD BY ESTATE GATE, IPAJA",D,PLUS & HIGHER,GENERAL MEDICINE
6000061,SOUTH WEST,LAGOS,IKOYI,KYUTIS CLINIC,"2A RAYMOND NJOKU, IKOYI",B,MAX & HIGHER,DERMATOLOGY
65028008,SOUTH WEST,LAGOS,IKORODU,LABVILLE DIAGNOSTIC,"110 AMUSA AROWOLO STREET, OFF MUNIRATU ALAJE STREET, BEHIND BRT BUS TERMINAL ",D,PLUS & HIGHER,DIAGNOSTICS
7000737,SOUTH WEST,LAGOS,KETU,LADE HOSPITAL KETU,"17 OLATUNJI IGE ST, IKOSI KETU, LAGOS",C,PRO & HIGHER,GENERAL MEDICINE
6500155,SOUTH WEST,LAGOS,BARIGA,LADI-LAK MEDICAL CENTRE,"53, IGI OLUGBIN STREET, BARIGA, LADI-LAK BUSSTOP",E,PLUS MINI,GENERAL MEDICINE
4000117,SOUTH WEST,LAGOS,SURULERE,LADKEM EYE HOSPITAL,"28, MBONU OJIKE CLOSE, OFF AYINDE GIWA STREET, OFF ALHAJI MASHA STREET, BY SURULERE LOCAL GOVERNMENT OFFICE, ONILE GOGORO, SURULERE, LAGOS. ",B,MAX & HIGHER,OPTICAL
7000797,SOUTH WEST,LAGOS,IKORODU,LANDMARK MEDICAL SERVICES IKORODU,"KM 2, ITOKIN ROAD, AKASOLORI, OFF SABO-ITAMAGA ROAD",D,PLUS & HIGHER,GENERAL MEDICINE
91228110,SOUTH WEST,LAGOS,IKATE,LANIK VISION EYE,"WESTBROOK MALL, LEKKI-IKATE ROAD, CHISCO BUSTOP LEKKI",D,PLUS & HIGHER,OPTICAL
90128743,SOUTH WEST,LAGOS,SURULERE,LASTMYLE HEALTHCARE LIMITED,"5 ADELABU STREET, LAGOS, SURULERE, NIGERIA",C,PRO & HIGHER,GENERAL MEDICINE
90128028,SOUTH WEST,LAGOS,IKEJA,LASUTH (LAGOS STATE UNIVERSITY TEACHING HOSPITAL),NHIS OFFICE AT LASUTH AT NO 1-5 OBA AKINJOBI ROAD IKEJA,D,PLUS & HIGHER,GENERAL MEDICINE
7000861,SOUTH WEST,LAGOS,IKORODU,LE RENOUVEAU WELLNESS AND PHYSIOTHERAPY CENTRE,OLUWATOYIN PLAZA BESIDE SIMART FILLING STATION IPAKODO ROAD OFF OGOLONTO IKRODU LAGOS,B,MAX & HIGHER,PHYSIOTHERAPY
7000832,SOUTH WEST,LAGOS,IJAIYE-OJOKORO,LEX MEDICAL CENTRE,"5, RALIAT ALABI STREET, IYANA MEIRAN, IJAIYE-OJOKORO, LAGOS",E,PLUS MINI,GENERAL MEDICINE
90129069,SOUTH WEST,LAGOS,ALIMOSHO,LIFE BLOSSOM CARE AND CURE HOSPITAL,"20, FATADE ROAD, BARUWA IPAJA, ALIMOSHO, LAGOS",D,PLUS & HIGHER,GENERAL MEDICINE
90129055,SOUTH WEST,LAGOS,ALAKUKO,LIFE BUILDERS MISSION HOSPITAL,"42, LAMINA GANIYU STR, ALAKUKO, LAGOS",D,PLUS & HIGHER,GENERAL MEDICINE
90128013,SOUTH WEST,LAGOS,ALIMOSHO,LIFE FOUNT MEDICAL CENTRE,"2 JOSEPH ABUMEN STREET, EGAN, ALIMOSHO",D,PLUS & HIGHER,GENERAL MEDICINE
7000789,SOUTH WEST,LAGOS,ANTHONY,LIFE FOUNTAIN MEDICAL CENTRE,"45 OYEDELE OGUNIYI STREET, ANTHONY",C,PRO & HIGHER,GENERAL MEDICINE
7000798,SOUTH WEST,LAGOS,IKORODU,LIFE GUARD HOSPITAL IKORODU,"32, BABATUNDE ADEGBOYEGA STREET IBESHE IGBOGBO-BAIYEKU, 104101, IKORODU",D,PLUS & HIGHER,GENERAL MEDICINE
90128479,SOUTH WEST,LAGOS,OJO,LIFE PILLAR HOSPITAL ,"NO 4, KING DAVID AVENUE, IJAGEMO RD, OJO, LAGOS",D,PLUS & HIGHER,GENERAL MEDICINE
6800059,SOUTH WEST,LAGOS,OGBA,LIFEGATE SPECIALIST HOSPITAL,NO 2B ABIODUN JAGUN STREET OGBA IKEJA,B,MAX & HIGHER,GENERAL MEDICINE
9040019,SOUTH WEST,LAGOS,SURULERE,LIFELINE CHILDREN'S HOSPITAL,"133, OGUNLANA DRIVE, SURULERE, LAGOS.",B,MAX & HIGHER,PAEDIATRICS
7000900,SOUTH WEST,LAGOS,GBAGADA,LIFENEST HOSPITAL LIMITED,"14, ADEKUNLE OSOMO STREET, SOLUYI, GBAGADA",D,PLUS & HIGHER,GENERAL MEDICINE
85028006,SOUTH WEST,LAGOS,IKEJA,LIFEPRO MEDICARE,"PLOT 15 CIPM ROAD, 1ST FLOOR ADOL HOUSE BESIDE GTB, CBD, ALAUSA",D,PLUS & HIGHER,DIAGNOSTICS
7000032,SOUTH WEST,LAGOS,IKORODU,LIFESOURCE HOSPITAL,"JAJO ESTATE,OFF MOWONILA ROAD,IJEDE",E,PLUS MINI,GENERAL MEDICINE
90128873,SOUTH WEST,LAGOS,OKOTA,LIFESPRING HOSPITAL,"NO 20 ABIOYE GBADAMOSI STREET, AGO, OKOTA				
",D,PLUS & HIGHER,GENERAL MEDICINE
7000904,SOUTH WEST,LAGOS,AKOWONJO,LIGHT HOSPITAL AND MATERNITY,"15 ,OLUMIDE ONANUBI STREET, AKONWONJO, ALIMOSHO",C,PRO & HIGHER,GENERAL MEDICINE
,SOUTH WEST,LAGOS,ALIMOSHO,LIGHT SHADE HOSPITAL,NO 12 OYEBOLA TIAMIYU STREET OFF DANIEL BIGHORO STR OSHIN AYOBO LAGOS,D,PLUS & HIGHER,GENERAL MEDICINE
90128717,SOUTH WEST,LAGOS,IKEJA,LILLY WOMEN'S HEALTH,"17, KAFI STREET, OMATSHOLA PLAZA, BEHIND ICM, ALAUSA, IKEJA, LAGOS STATE",D,PLUS & HIGHER,GENERAL MEDICINE
90129008,SOUTH WEST,LAGOS,ALIMOSHO,LIMAD HOSPITAL,"30, ABUSI EDUMARE STREET, AJASA-COMMAND",E,PLUS MINI,GENERAL MEDICINE
7000890,SOUTH WEST,LAGOS,EJIGBO,LIVING SPRING HOSPITAL ,49 ALAFIA AVENUE DOUBLE POWERLINE EJIGBO,D,PLUS & HIGHER,GENERAL MEDICINE
90128145,SOUTH WEST,LAGOS,IKORODU,LIVING WELL HOSPITAL,"KM 5, ITOKIN ROAD, BESIDE TARAMED FILLING STATION, PARAFA IKORODU",D,PLUS & HIGHER,GENERAL MEDICINE
33028001,SOUTH WEST,LAGOS,IFAKO IJAIYE,LONGE MEDICAL CENTRE,"126 OLUSEGUN OSOBA WAY, AGBADO CROSSING, IFAKO IJAIYE",C,PRO & HIGHER,GENERAL MEDICINE
7000322,SOUTH WEST,LAGOS,IJAIYE,LONGING MEDICAL CENTRE,"1, JOSEPHA CLOSE OFF OGUNTANA OGUNDEJI STREET, BY AJALA BUS-STOP, IJAYE, OJOKORO, LAGOS.",C,PRO & HIGHER,GENERAL MEDICINE
6500079,SOUTH WEST,LAGOS,ISHERI-OLOFIN,LOTA MEDICAL CENTRE,"SALVATION STREET, POWERLINE BUS-STOP, ISHRI-OLOFIN, LASU RD, LAGOS.",C,PRO & HIGHER,GENERAL MEDICINE
7000562,SOUTH WEST,LAGOS,LEKKI,LOUIS MED HOSPITAL ,"DELIGHT ESTATE, IBEJU LEKKI, ELEKO JUNCTION",B,MAX & HIGHER,GENERAL MEDICINE
90129128,SOUTH WEST,LAGOS,IKEJA,LOVE WORLD MEDICAL CENTRE,"51/53, KUDIRAT ABIOLA WAY, OREGUN, IKEJA",B,MAX & HIGHER,GENERAL MEDICINE
7000839,SOUTH WEST,LAGOS,EPE,LUSCENT HOSPITAL,PLOT6 PEACE ESTATE IMALETALAFIA LEKKI EPE EXPRESS WAY,C,PRO & HIGHER,GENERAL MEDICINE
30028016,SOUTH WEST,LAGOS,OJUELEGBA,LUTHRAD JV,"LAGOS UNIVERSITY TEACHING HOSPITAL, ISHAGA ROAD, IDI-ARABA, LAGOS, NIGERIA",C,PRO & HIGHER,RADIOLOGY
90128535,SOUTH WEST,LAGOS,OGBA,MACEDONIA SPECIALIST HOSPITAL GEN SURG,"28, IJAIYE ROAD, OGBA, LAGOS.",C,PRO & HIGHER,GENERAL MEDICINE
90128876,SOUTH WEST,LAGOS,ALIMOSHO,MADANIYAH WOMEN SPECIALIST HOSPITAL,"24 LATEEF MUSA STREET, AKESAN OFF LASU- IGANDO ROAD LAGOS",D,PLUS & HIGHER,GENERAL MEDICINE
90129183,SOUTH WEST,LAGOS,AWOYAYA,MAEDIC LIFECARE HOSPITAL,"OLOWU ELETU STREET, BY UBA PHARMACY OPP. GREEN SPRING SCHOOL, AWOYAYA.",D,PLUS & HIGHER,GENERAL MEDICINE
4500169,SOUTH WEST,LAGOS,LEKKI,MAGICAL SMILES DENTAL MAXILLOFACIAL CENTRE,"KM 36 SUITES 24/25 RINGBACK MALL,MOBIL FILLING STATION ORIBANWA, LEKKI - EPE EXPY, LAGOS",B,MAX & HIGHER,DENTAL
90128014,SOUTH WEST,LAGOS,IKOYI,MAGNA CARTA HEALTH LTD,NO 26 KEFFI STREET,B,MAX & HIGHER,GENERAL MEDICINE
85028002,SOUTH WEST,LAGOS,IKORODU,MALENS DENTALS,"137, IJEDE ROAD, OPP. ST RAPHAEL HOSPITAL, IKORODU",D,PLUS & HIGHER,DENTAL
85028002,SOUTH WEST,LAGOS,IKORODU,MALENS DIAGNOSTIC SOLUTIONS,"62, BEACH ROAD, BESIDE KINGSFIELD COLLEGE, CAPPA JUNCTION, EBUTE IKORODU",D,PLUS & HIGHER,DIAGNOSTICS
85028002,SOUTH WEST,LAGOS,IKORODU,MALENS DIAGNOSTIC SOLUTIONS,"52, TOS BENSON ROAD, BESIDE GENERAL HOSPITAL IKORODU",D,PLUS & HIGHER,DIAGNOSTICS
85028003,SOUTH WEST,LAGOS,IKORODU,MALENS DIAGNOSTIC SOLUTIONS,"BOGE TOWN, IJEDE ROAD, OPP. ST RAPAHAEL HOSPITAL, IKORODU",D,PLUS & HIGHER,DIAGNOSTICS
85028002,SOUTH WEST,LAGOS,IKORODU,MALENS DIAGNOSTIC SOLUTIONS,"132, ISAWO ROAD, LAWYER BUS STOP, BESIDE OWUTU POLICE STATION, OFF AGRIC BUS STOP ",D,PLUS & HIGHER,DIAGNOSTICS
85028002,SOUTH WEST,LAGOS,IKORODU,MALENS OPTICALS,"137, IJEDE ROAD, OPP. ST RAPHAEL HOSPITAL, IKORODU",D,PLUS & HIGHER,OPTICAL
90128788,SOUTH WEST,LAGOS,ALIMOSHO,MANIFEL MEDICAL CENTRE,SUNVIEW ESTATE ROAD 1 ETI-OSA,D,PLUS & HIGHER,GENERAL MEDICINE
90128861,SOUTH WEST,LAGOS,IKEJA,MARCH NINETEENTH HOSPITAL LIMITED,"NO 1A AYOOLA COKER STREET, ESUGBAYI STREET OFF LADOKE AKINTOLA, OFF OBA AKINJOBI WAY ",D,PLUS & HIGHER,GENERAL MEDICINE
90128511,SOUTH WEST,LAGOS,SURULERE,MARIE STOPES CLINIC,"105, ITIRE ROAD LAWANSON",D,PLUS & HIGHER,GENERAL MEDICINE
90128512,SOUTH WEST,LAGOS,LEKKI,MARIE STOPES CLINIC - LEKKI,"1, ALH. PRINCE RAUFU ISHOLA LEMOMU STREET OFF AGUNGI-AJIRAN ROAD ",E,PLUS MINI,GENERAL MEDICINE
