CODE,ZONE,STATE,TOWN,PROVIDER,ADDRESS,CAT,PLAN,SPECIALTY
7000865,SOUTH WEST,OYO,OYO,MOMOH MEMORIAL HOSPITAL,"AKKETAN BAALE STREET, IDI OPE, OYO TOWN ",D,ALL PLANS ,GENERAL MEDICINE
91228058,SOUTH WEST,OYO,IBADAN,MYVISION OPHTHALMIC EYE CLINIC,"WELFARE HOSPITAL COMPLEX, OLD IFE ROAD",D,ALL PLANS ,OPTICAL
91228058,SOUTH WEST,OYO,IBADAN,MYVISION OPHTHALMIC EYE CLINIC,"SUITE N5, HEPHZIBAH COMPLEX ( OPPOSITE MOTUNS FILLING STATION) ELEMU JUNCTION, UI-OJOO ROAD, IBADAN",D,ALL PLANS ,OPTICAL
7000351,SOUTH WEST,OYO,IBADAN,OKE ADO HOSPITAL,"SW7/217, IBUKUN OLU STREET, RING ROAD",D,ALL PLANS ,GENERAL MEDICINE
7000356,SOUTH WEST,OYO,IBADAN,OLUWAYOMI HOSPITAL,"3, OYENIWE STREET, IBADAN",D,ALL PLANS ,GENERAL MEDICINE
7000357,SOUTH WEST,OYO,IBADAN,OLUYORO CATHOLIC HOSPITAL ,"OLUYORO, OKE OFA",D,ALL PLANS ,GENERAL MEDICINE
90128406,SOUTH WEST,OYO,IBADAN,ONA ARA HOSPITAL,PLOT 29 OLORUNGBEJA STREET JEGEDE OLUNLOYO AKANRAN ROAD IBADAN,D,ALL PLANS ,GENERAL MEDICINE
90128637,SOUTH WEST,OYO,IBADAN,OYOMESI HOSPTITAL,"61 , TOKUNBO OJOO STREET OROGUN, AKINYELE LOCAL GOVERNMENT AREA",C,PRO & HIGHER,GENERAL MEDICINE
7000849,SOUTH WEST,OYO,IBADAN,PAULINE CANADIAN HOSPITAL,IDI-APE BUS STOP ALONG ELEYELE JERICHO OPPOSITE ELECTRONIC MARKET ELEYELE,D,ALL PLANS ,GENERAL MEDICINE
45028114,SOUTH WEST,OYO,OGBOMOSHO,PERFECT SMILE DENTAL ,"TOKO TAYA STREET, OLOMI AREA, OGOBMOSHO",D,ALL PLANS ,DENTAL
7000619,SOUTH WEST,OYO,IBADAN,POPLAR ORTHOPAEDIC HOSPITAL ,"18, 7UP RD, OLUYOLE ",D,ALL PLANS ,ORTHOPAEDICS
90129138,SOUTH WEST,OYO,IBADAN,PURPLE IVY MEDICAL CONSULT,"PLOT 6, ANFANI LAYOUT, ADJACENT KING GRACE RESTAURANT AND GUEST INN, AJEIGBE RING ROAD.",D,ALL PLANS ,GENERAL MEDICINE
90129139,SOUTH WEST,OYO,IBADAN,PURPLE IVY MEDICAL CONSULT,"LMN CLOSE, OPP. RCCG YOUTH PROVINCE OFF OLUBADAN AVENUE, 7UP OLUYOLE, IBADAN.",D,ALL PLANS ,GENERAL MEDICINE
36028136,SOUTH WEST,OYO,IBADAN,REN HEALTHCARE IBADAN,"6 BESIDE SAO FILLING STATION, DANDARU, MOKOLA IBADAN",D,ALL PLANS ,DIAGNOSTICS
4000167,SOUTH WEST,OYO,IBADAN,SHARPVIEW OPTOMETRIC CLINIC,"64, LAGOS ROAD, ADJACENT CHICKEN REPUBLIC, ELAWURA BUS STOP, CHALLENGE, IBADAN",D,ALL PLANS ,OPTICAL
4000167,SOUTH WEST,OYO,IBADAN,SHARPVIEW OPTOMETRIC CLINIC,"HONEY MIX PLAZA, ADJACENT GT BANK, 21 AWOLOWO ROAD, BODIJA",D,ALL PLANS ,OPTICAL
91228031,SOUTH WEST,OYO,IBADAN,SIGHT FOR LIFE EYE CENTRE,"33 ROAD 19, HOUSING CORPORATION ESTATE, AKOBO, IBADAN, OYO STATE.",D,ALL PLANS ,OPTICAL
6800097,SOUTH WEST,OYO,IBADAN,SKYLINE SPEC. HOSP,"UNNAMED ROAD, IWO ROAD, IBADAN",C,PRO & HIGHER,GENERAL MEDICINE
45028132,SOUTH WEST,OYO,IBADAN,SAVE DENTAL CLINIC,"NO. 60, DIKAT HOUSE, COMPLEX A1 FIRST FLOOR, RING ROAD, IBADAN",D,ALL PLANS ,DENTAL
90128579,SOUTH WEST,OYO,IBADAN,SS DENTAL CLINIC,"JERICHO MALL, 20 KUDETI AV, ONIREKE, GRA",A,PROMAX & HIGHER,DENTAL
90128188,SOUTH WEST,OYO,IBADAN,ST ANGELAS HOSPITAL ,"IGBOJIA ROAD,SHAPATI,IBEJU LEKKI LAGOS BEECHWOOD ESTATE,MALETE ",D,ALL PLANS ,GENERAL MEDICINE
90128112,SOUTH WEST,OYO,IBADAN,ST ANNE'S HOSPITAL,"9, MOREMI ROAD, OLD AARE AVENUE, BODIJA, IBADAN",C,PRO & HIGHER,GENERAL MEDICINE
90128926,SOUTH WEST,OYO,IBADAN,ST DAVID SPECIALIST HOSPITAL,"HOUSE 3, ROAD 14A LASOKUN OFF ALL SAINTS ROAD, GBEKUBA APATA.",D,ALL PLANS ,GENERAL MEDICINE
7000395,SOUTH WEST,OYO,IBADAN,ST DOMINIC CATHOLIC HOSPITAL,"OGUNGBADE VILLAGE, NEW IFE ROAD",D,ALL PLANS ,GENERAL MEDICINE
90128098,SOUTH WEST,OYO,IBADAN,ST MACRINA HOSPITAL LIMITED,"COLLEGE CRESCENT, OFF AWOLOWO ROAD, NEAR ST ANNE'S ANGLICAN CHURCH, SOUT, IBADAN",C,PRO & HIGHER,GENERAL MEDICINE
7000052,SOUTH WEST,OYO,IBADAN,ST MARELLO CATHOLIC HOSPITAL,"OLD LAGOS ROAD, OPERE VILLAGE IBADAN",C,PRO & HIGHER,GENERAL MEDICINE
7000676,SOUTH WEST,OYO,IBADAN,ST MARYS CATHOLIC GENERAL HOSPITAL,"ELETA, IBADAN",D,ALL PLANS ,GENERAL MEDICINE
90128405,SOUTH WEST,OYO,IBADAN,SUPREME MEDICAL CENTRE,"HOUSE 5, ROAD 2A. IREPO ESTATE, NEAR HARMOY QUARTERS’ GATE, ELEWURO OFF 1AKOBO-OLORUNDA ROAD, IBADAN, OYO STATE",D,ALL PLANS ,GENERAL MEDICINE
3500010,SOUTH WEST,OYO,IBADAN,"SYNLAB 17 LADOKE AKINTOLA STREET, OFF AARE AVENUE, NEW BODIJA, IBADAN","17 LADOKE AKINTOLA ST, NEW BODIJA 200253, IBADAN",C,PRO & HIGHER,LABORATORY
7000414,SOUTH WEST,OYO,IBADAN,TEJU HOSPITAL,"6. ALH. ANIMASAHUN STREET, RING ROAD",D,ALL PLANS ,GENERAL MEDICINE
7000697,SOUTH WEST,OYO,IBADAN,THE PIZZAZZ HOSPITAL - IBADAN,"LOCAL GOVERNMENT, LAGOS BYPASS, CHALLENGE EXPRESSWAY, OLUYOLE 200001, IBADAN",D,ALL PLANS ,GENERAL MEDICINE
7000422,SOUTH WEST,OYO,IBADAN,THE VINE HOSPITAL AND MATERNITY CENTRE,"NO 10 BLOCK 24,ALAFIN AVENUE ,OLUYOLE EXTENSION",C,PRO & HIGHER,GENERAL MEDICINE
6500109,SOUTH WEST,OYO,IBADAN,TOBI MEDICAL CENTRE ,"S7/463 FELELE LAYOUT,IBADAN",D,ALL PLANS ,GENERAL MEDICINE
4500172,SOUTH WEST,OYO,IBADAN,TOS DENTAL,NO 53 OYO ROAD MOKOLA,C,PRO & HIGHER,DENTAL
6800113,SOUTH WEST,OYO,IBADAN,TOUN MEMORIAL HOSPITAL,"KM 1/2  NEW IFE ROAD,IBADAN",D,ALL PLANS ,GENERAL MEDICINE
40028013,SOUTH WEST,OYO,IBADAN,TRINITY OPTOMETRY CLINIC,"18 MKO ABIOLA WAY, RING ROAD",D,ALL PLANS ,OPTICAL
30028009,SOUTH WEST,OYO,IBADAN,UNION DIAGNOSTICS AND CLINICAL SERVICES PLC,"9, ELIZABETH ROAD, ISOLAK BUILDING MOKOLA ROUNDABOUT, BESIDE AGIP PETROL STATION",D,ALL PLANS ,DIAGNOSTICS
6500113,SOUTH WEST,OYO,IBADAN,UNITY MEDICAL CENTRE,"31, ELEYELE ROAD, ELEYELE",D,ALL PLANS ,GENERAL MEDICINE
45028119,SOUTH WEST,OYO,IBADAN,URDENTAL CLINIC,"SUITE 1, ATOKE PLAZA, AIRFORCE JUNCTION, OPPOSITE AMAZING FILLING STATION, AKOBO,",D,ALL PLANS ,DENTAL
7000719,SOUTH WEST,OYO,IBADAN,VINE BRANCH HOSPITAL ,"1 OLUBADAN PALACE ROAD, OFF QUEEN ELIZABETH ROAD MOKOLA",C,PRO & HIGHER,GENERAL MEDICINE
7000851,SOUTH WEST,OYO,IBADAN,WEST WIND HOSPITAL IBADAN,"6 SEGUN ORIOLA STR, OPPOSITE CASHEW NUT PROCESSING INDUSTRY, OLOGUNERU ROAD, ELEYELE",C,PRO & HIGHER,GENERAL MEDICINE
85028029,SOUTH WEST,OYO,IBADAN,XPRESS BIOMEDICAL LIMITED (DIAGNOSTICS),"SW9/1423, STATE HOSPITAL ROAD, ADEOYO, OFF RING ROAD, IBADAN, OYO STATE.",D,ALL PLANS ,DIAGNOSTICS
90128997,SOUTH WEST,OYO,IBADAN,ZENITH CARE HOSPITAL,"OFF OLOFA HOUSING ESTATE, AKURU, ELEBU, IBADAN, OYO STATE",D,ALL PLANS ,GENERAL MEDICINE
90128997,SOUTH WEST,OYO,IBADAN,ZENITH CARE HOSPITAL,"OPPOSITE BOVAS FILLING STATION, OLUYOLE EXTENSION, IBADAN, OYO STATE",D,ALL PLANS ,GENERAL MEDICINE
90128997,SOUTH WEST,OYO,IBADAN,ZENITH CARE HOSPITAL,"NO 8, DIPO AFOLABI LANE, TIPPER GARAGE JUNCTION, APATA IBADAN, OYO STATE",D,ALL PLANS ,GENERAL MEDICINE
7000726,SOUTH WEST,OYO,IBADAN,ZOE SPECIALIST MISSION HOSPITAL,"4 ADEOGU STREET, OFF ALAAFIN OLUYOLE ESTATE, IBADAN",D,ALL PLANS ,GENERAL MEDICINE
90128027,NORTH CENTRAL,PLATEAU,JOS,ACHILLES SPECIALIST HOSPITAL,"8 DALYOP ZONGO STREET, BUKURU LOW COST",D,ALL PLANS ,GENERAL MEDICINE
90128027,NORTH CENTRAL,PLATEAU,JOS,ACHILLES SPECIALIST HOSPITAL,"9 DALYOP ZONGO STREET, BUKURU LOW COST",D,ALL PLANS ,OPTICAL
90128007,NORTH CENTRAL,PLATEAU,RAYFIELD,ALPS HOSPITAL & DIAGNOSTICS LTD,"10 FWAVEI RAYFIELD/ ZARMANGADA ROAD, JOS",A,PROMAX & HIGHER,GENERAL MEDICINE
90128245,NORTH CENTRAL,PLATEAU,JOS,BENE CLINIC,"SHENDAM, JOS",D,ALL PLANS ,GENERAL MEDICINE
7500022,NORTH CENTRAL,PLATEAU,JOS,BINGHAM UNIVERSITY TEACHING HOSPITAL,NO 23 ZARIA BYPASS,D,ALL PLANS ,GENERAL MEDICINE
90128442,NORTH CENTRAL,PLATEAU,JOS,DEE MEDICAL CENTRE,PLOT BP 1669/21. BUKURU EXPRESS WAY,D,ALL PLANS ,GENERAL MEDICINE
90128233,NORTH CENTRAL,PLATEAU,JOS,FEDERAL LOW COST CLINIC AND MATERNITY,"FEDERAL LOWCOST HOUSING ESTATE MIANGO RD, JOS, PLATEAU STATE",D,ALL PLANS ,GENERAL MEDICINE
7000804,NORTH CENTRAL,PLATEAU,JOS,FERTILE GROUNDS HOSPITAL,"ZARMAGANDA, JOS",B,MAX & HIGHER,GENERAL MEDICINE
90128772,NORTH CENTRAL,PLATEAU,JOS,FOCUS HOSPITAL,"NO. 7 NEPA CLOSE TUDUN WADA, JOS",D,ALL PLANS ,GENERAL MEDICINE
6800040,NORTH CENTRAL,PLATEAU,JOS,GWASH-EPJ SPECIALIST HOSPITAL JOS,"NEW ABUJA LAYOUT JOS, PLATEAU STATE",C,PRO & HIGHER,GENERAL MEDICINE
90128234,NORTH CENTRAL,PLATEAU,JOS NORTH,HOPEHILL SPECIALIST MEDICAL CENTRE,7C HOSPITAL PLACE NEAR PLATEAU SPECIALIST HOSPITAL,C,PRO & HIGHER,GENERAL MEDICINE
90128952,NORTH CENTRAL,PLATEAU,JOS,HWOLSHE MEDICAL CENTRE-ANNEX,"TUDUN WADA RING ROAD, ADJACENT TO RIGHT WAY MINISTRY, JOS",D,ALL PLANS ,GENERAL MEDICINE
90128171,NORTH CENTRAL,PLATEAU,JOS,KATAMEYA HOSPITAL ,"BAUCHI RING ROAD, ALMAKURA JUNCTION OPPOSITE FORMER GOVERNMENT LODGE AFTER THE BRIDGE BEFORE T&T JUNCTION",D,ALL PLANS ,GENERAL MEDICINE
7000838,NORTH CENTRAL,PLATEAU,JOS,KAUNA SPECIALSIT HOSPITAL,"35, RWANG PAM STREET, AHMADU BELLO WAY, JOS, PLATEAU",C,PRO & HIGHER,GENERAL MEDICINE
90128248,NORTH CENTRAL,PLATEAU,JOS,LAWRAK HOSPITAL LTD,"21 TEMPLE ROAD, OFF MIANGO ROAD, JOS, PLATEAU STATE.",D,ALL PLANS ,GENERAL MEDICINE
7000818,NORTH CENTRAL,PLATEAU,JOS,MARYSOL SPECIALIST HOSPITAL,ALONG RAYFIELD - LAMINGO ROAD,C,PRO & HIGHER,GENERAL MEDICINE
7000573,NORTH CENTRAL,PLATEAU,SHENDEM,MAY HOSPITAL ,YELWA ROAD,D,ALL PLANS ,GENERAL MEDICINE
,NORTH CENTRAL,PLATEAU,MANGU,NA ALLAH NAKOWA HOSPITAL,OFF GINDRIRI ROAD MANGU COMMUNITY HEALTH PLATATEAU,D,ALL PLANS ,GENERAL MEDICINE
90128231,NORTH CENTRAL,PLATEAU,JOS,NEW ERA CLINIC,"JK 27, CHOLLOM STREET, APATA, JOS PLATEAU.",D,ALL PLANS ,GENERAL MEDICINE
7000598,NORTH CENTRAL,PLATEAU,MANGU,NISI DOMINUS MEDICAL CENTRE,JAKTU ESTATE PANKSHIN RD,D,ALL PLANS ,GENERAL MEDICINE
6000154,NORTH CENTRAL,PLATEAU,JOS ,OASIS MEDICAL CENTRE,NO. 47 YAKUBU GOWON WAY AFTER GREEN PARK,A+,MAGNUM,GENERAL MEDICINE
7000608,NORTH CENTRAL,PLATEAU,JOS,OUR LADY OF APOSTLES HOSPITAL,"1, ZARIA BYE PASS",D,ALL PLANS ,GENERAL MEDICINE
90128102,NORTH CENTRAL,PLATEAU,ZAWAN,OUR LADY OF APOSTLES HOSPITAL,"ZAWAN, BUKURU, OPPOSITE GRAND CEREALS ZAWAN",D,ALL PLANS ,GENERAL MEDICINE
7000613,NORTH CENTRAL,PLATEAU,JOS,PARKVIEW FAMILY MEDICINE ROYAL HOSPITAL,"1, DOMKAT BALI WAY BY SOLOMON LAR AMUSEMENT PARK, JOS, PLATEAU STATE",B,MAX & HIGHER,GENERAL MEDICINE
90128274,NORTH CENTRAL,PLATEAU,JOS,PLATEAU SPECIALIST HOSPITAL,"2A GOMWALK RD, JOS",D,ALL PLANS ,GENERAL MEDICINE
7000843,NORTH CENTRAL,PLATEAU,JOS,RAYFIELD MEDICAL CENTER,"FVAVWEI, RAYFIELD JOS",A,PROMAX & HIGHER,GENERAL MEDICINE
7000770,NORTH CENTRAL,PLATEAU,JOS,SAMANTHA LUCIL HOSPITAL,"16, ENUGU AGIDI STR",C,PRO & HIGHER,GENERAL MEDICINE
6000075,NORTH CENTRAL,PLATEAU,JOS,SAUKI CLINIC AND HOSPITAL,"1 ,JOSEPH GOMWALK ROAD, JOS NORTH",D,ALL PLANS ,GENERAL MEDICINE
5000065,NORTH CENTRAL,PLATEAU,JOS,SOLAT WOMEN HOSPITAL,"4A KASHIM IBRAHIM STREET, JOS ",C,PRO & HIGHER,GENERAL MEDICINE
5000065,NORTH CENTRAL,PLATEAU,JOS,SOLAT WOMEN HOSPITAL,"4A KASHIM IBRAHIM STREET, JOS ",D,ALL PLANS ,DENTAL
5000065,NORTH CENTRAL,PLATEAU,JOS,SOLAT WOMEN HOSPITAL,"4A KASHIM IBRAHIM STREET, JOS ",D,ALL PLANS ,OPTICAL
90128272,NORTH CENTRAL,PLATEAU,JOS,STA HEALTH SPECIALIST HOSPITAL LTD,"NO. 23, NEW ZARIA TERRACE, JOS NORTH L.G.A, JOS PLATEAU",D,ALL PLANS ,GENERAL MEDICINE
45028091,NORTH CENTRAL,PLATEAU,JOS,STANFIELD DENTAL CLINIC,FAVWEI ROAD BEHIND OLD GOVERNMENT HOUSE RAYFIELD ,B,MAX & HIGHER,DENTAL
45028091,NORTH CENTRAL,PLATEAU,JOS,STANFIELD DENTAL CLINIC,57 TAFAWA BALEWA STREET,B,MAX & HIGHER,DENTAL
7000800,NORTH CENTRAL,PLATEAU,JOS,TADAM MEDICAL CENTRE,"41 YAKUBU GOWON WAY, OPPOSITE OLD AIRPORT JUNCTION",D,ALL PLANS ,GENERAL MEDICINE
7000875,NORTH CENTRAL,PLATEAU,JOS,THE POTTERS SPECIALIST HOSPITAL,"ADJACENT I.T.F AREA OFFICE, MIANGO ROAD, KUFANG, JOS",D,ALL PLANS ,GENERAL MEDICINE
7000187,NORTH CENTRAL,PLATEAU,JOS,TOP NOTCH MEDICARE HOSPITAL,"NO. 1 KUFANG VALLEY, OFF MIANGO ROAD, OPPOSITE NIGERIA CUSTOMS SERVICE SENIOR OFFICERS' MESS, BY STATE LOW-COST JUNCTION",D,ALL PLANS ,GENERAL MEDICINE
90128553,NORTH CENTRAL,PLATEAU,JOS,TRU-CARE MEDICAL CENTRE,ZARMAGANDA RAYFIELD ROAD JOS PLATEAU,D,ALL PLANS ,GENERAL MEDICINE
85028015,NORTH CENTRAL,PLATEAU,JOS,UNION DIAGNOSTICS AND CLINICAL SERVICES PLC,NO4 ZARIA  TERRACE OPP. THE YOUNG SHALL GROW PARK JOS PLATEAU STATE.,D,ALL PLANS ,DIAGNOSTICS
90128061,NORTH CENTRAL,PLATEAU,JOS,VICTORIA'S VESTIGE AND MEMORIAL HOSPITAL LIMITED,"26D, D.B. ZANG WAY, GRA",C,PRO & HIGHER,GENERAL MEDICINE
45028017,NORTH CENTRAL,PLATEAU,JOS,VIP DENTAL CLINIC,1 D B ZANG WAY HILL STATION ROUNDABOUT,D,ALL PLANS ,DENTAL
68028001,NORTH CENTRAL,PLATEAU,JOS,ZENITH LIFE SPECIALIST HOSPITAL,"PLOT 6843 KUFANG MIANGO ROAD, OFF YAKUBU GOWON ROAD, JOS",C,PRO & HIGHER,GENERAL MEDICINE
4500179,SOUTH SOUTH,RIVERS,PHC,3J DENTAL CLINIC LTD,"PLOT 101 EAST-WEST ROAD RUMUODARA, PORT HARCOURT",C,PRO & HIGHER,DENTAL
7000054,SOUTH SOUTH,RIVERS,PH,ABEBE HOSPITAL,"84 FORCES AVE, OROGBUM, PORT HARCOURT",C,PRO & HIGHER,GENERAL MEDICINE
9010001,SOUTH SOUTH,RIVERS,PHC,ACRON MEDICAL CONSULTANT,"1 ACRON AVENUE, OFF STADIUM ROAD",D,ALL PLANS ,
5500002,SOUTH SOUTH,RIVERS,PH,ADANTA CHILDREN HOSPITAL,"44 EVO ROAD, NEW GRA 500272, PORT HARCOURT",C,PRO & HIGHER,GENERAL MEDICINE
7000442,SOUTH SOUTH,RIVERS,PHC,ALMA HOSPITAL,"16 WOKOGOLOMA STREET, OROWORUKWO",C,PRO & HIGHER,GENERAL MEDICINE
90128669,SOUTH SOUTH,RIVERS,PHC,ALMIGHTY'S FAVOUR HOSPITAL,"18 RUKPAKWULUSI JUNCTION, EAST WEST ROAD NEAR ELIOZU FLYOVER",C,PRO & HIGHER,GENERAL MEDICINE
90128872,SOUTH SOUTH,RIVERS,PH,ALPHA GORRETTI HOSPITAL,"NO. 19, ROAD 1, DIAMOND VIEW ESTATE OFF ENEKA ROAD RUMUNDURU",D,ALL PLANS ,GENERAL MEDICINE
7000063,SOUTH SOUTH,RIVERS,PH,ALPHONSO HOSPITAL,"8 TRANS WOJI RD, RUMUWAJI, PORT HARCOURT",C,PRO & HIGHER,GENERAL MEDICINE
90128775,SOUTH SOUTH,RIVERS,PH,ALVERA HOSPITAL,20 BISHOP DIMIERI STREET GRA PHASE 2,C,PRO & HIGHER,GENERAL MEDICINE
91228047,SOUTH SOUTH,RIVERS,PHC,AMAZON EYE CLINIC,"3 COVENANT ESTATE, RUMUKWURUSHI, BEHIND SHELL RESIDENTIAL AREA",D,ALL PLANS ,OPTICAL
35028003,SOUTH SOUTH,RIVERS,PHC,ANALYTICS MEDICAL DIAGNOSTICS LTD,"52 OROGBUM CRESCENT, NEW GRA PHASE 2",D,ALL PLANS ,DIAGNOSTICS
7000190,SOUTH SOUTH,RIVERS,PHC,ANCHOR HOSPITAL,"KM 15, ABA- PH EXPRESSWAY, PORT HARCOURT",B,MAX & HIGHER,GENERAL MEDICINE
7000857,SOUTH SOUTH,RIVERS,PHC,ANSETT DIAGNOSTIC HOSPITAL LTD,"9 NEW LAYOUT DRIVE, OGINIGBA TOWN, TRANS-AMADI INDUSTRIAL LAYOUT",D,ALL PLANS ,GENERAL MEDICINE
40028035,SOUTH SOUTH,RIVERS,PHC,ANUZI EYE CLINIC,"309 OLD REFINERY ROAD ELELENWO, PORT HARCOURT",D,ALL PLANS ,OPTICAL
90129190,SOUTH SOUTH,RIVERS,PORT HARCOURT,APEX HEALTH SPECIALIST HOSPITAL,"NO.21 PHASE A ELIMINIGWE ESTATE, BEHIND EXELCIS FILLING STATION OPPOSITE RSTV, RIVERS STATE, PORT-HARCOURT.",D,ALL PLANS ,GENERAL MEDICINE
7000447,SOUTH SOUTH,RIVERS,PH,APRIL HOSPITAL,"300 B NTA, RUMUOKWUTA RD, OZUOBA",C,PRO & HIGHER,GENERAL MEDICINE
90129047,SOUTH SOUTH,RIVERS,PORT HARCOURT,ARK MISSION HOSPITAL,"MINI ORLU STR, OFF ADA-GEORGE PORTHARCOURT",C,PRO & HIGHER,GENERAL MEDICINE
6000034,SOUTH SOUTH,RIVERS,PH,ASHFORD AND PATRICE CLINIC LTD,"3B MANILA PEPPLE STREET, D-LINE, PORT HARCOURT",C,PRO & HIGHER,GENERAL MEDICINE
7000808,SOUTH SOUTH,RIVERS,PHC - ELELENWON,ATINU CRITICAL CARE HOSPITAL,"296 REFINERY ROAD, ELELENWON",C,PRO & HIGHER,GENERAL MEDICINE
4000178,SOUTH SOUTH,RIVERS,PH,AUSPRON VENTURES EYE CLINIC,"DIAMOND CL, OPPOSITE STATE PRIMARY SCHOOL, ELIMGBU, PORT HARCOURT",C,PRO & HIGHER,OPTICAL
40028008,SOUTH SOUTH,RIVERS,PHC,AUXANO EYE CLINIC,21 OLD ABA ROAD BESIDE TOTAL FILLING STATION,C,PRO & HIGHER,OPTICAL
90128699,SOUTH SOUTH,RIVERS,OBIA/AKPOR,BALM OF GILEAD CLINIC,"BALM OF GILEAD CLINIC, AGIP RD, PORT HARCOURT, NIGERIA",D,ALL PLANS ,GENERAL MEDICINE
90128365,SOUTH SOUTH,RIVERS,PHC,"BARIEL MEDICAL CENTER, LTD.","KM 5, EAST-WEST EXPRESSWAY, ALETO, ELEME",A,PROMAX & HIGHER,GENERAL MEDICINE
7000871,SOUTH SOUTH,RIVERS,PHC,BECHS SPECIALIST HOSPITAL,"33 PSYCHIATRIC HOSPITAL ROAD, RUMUIGBO, PORT HARCOURT",C,PRO & HIGHER,GENERAL MEDICINE
90128715,SOUTH SOUTH,RIVERS,OBIA/AKPOR,BELANKA CHILDREN HOSPITAL,"NO. 4 OASIS GARDEN ROAD OPP. RCCG RESURRECTION POWER PARISH, OFF GYNESCOPE STREET , RUKPAKWULUSI NEW LAY OUT",D,ALL PLANS ,PAEDIATRICS
90128366,SOUTH SOUTH,RIVERS,PH,BENNOD HOSPITAL LTD,"NO 28 ADA GEORGE RD BY ELIOPARANWO JUNCTION, RUMUAFRIKOM, PORT HARCOURT",C,PRO & HIGHER,GENERAL MEDICINE
7000769,SOUTH SOUTH,RIVERS,PHC,BENNYCARE HOSPITAL LIMITED,"ALUU-RUMUEKINI ROAD, IKWERE LGA, RIVERS NIGERIA",C,PRO & HIGHER,GENERAL MEDICINE
4000005,SOUTH SOUTH,RIVERS,PHC,BERACCA EYE CLINIC LTD,NO 9 RUMUOGBA ESTATE PH,D,ALL PLANS ,OPTICAL
40028114,SOUTH SOUTH,RIVERS,OBIA/AKPOR,BERYL EYE CARE LIMITED,NO 5 ADC CLOSE OFF ADA GEORGE ROAD,D,ALL PLANS ,OPTICAL
45028123,SOUTH SOUTH,RIVERS,PHC,BEST SMILEZ DENTAL CLINIC ,"4, NZIMIRO AMADI FLAT OLD GRA, PORTHARCOURT",D,ALL PLANS ,DENTAL
90128368,SOUTH SOUTH,RIVERS,PHC,BETHESDA MISSION HOSPITAL ,46 ELIOPARANWO ROAD OFF ADAGEORGE ROAD,C,PRO & HIGHER,GENERAL MEDICINE
90129159,SOUTH SOUTH,RIVERS,PORT HARCOURT,BEULAH SPECIALIST HOSPITAL ,"34 DOUGLAS ROAD, OFF CHINDA ROAD, OFF ADA GEORGE ROAD,RUMUOLUMENI, PORTHARCOURT",C,PRO & HIGHER,GENERAL MEDICINE
40028109,SOUTH SOUTH,RIVERS,PORT HARCOURT,BEULAH EYE CARE SERVICES AND  CONSULTANTS,MINI OKORO POLICE MICROFINANCE BANK  OBIO AKPOR,D,ALL PLANS ,OPTICAL
35028008,SOUTH SOUTH,RIVERS,PHC ,BIO SYSTEMS MEDICAL DIAGNOSTICS,"49. TOMBIA STREET, GRA PHASE 2 ",D,ALL PLANS ,DIAGNOSTICS
35028008,SOUTH SOUTH,RIVERS,PHC,BIOSYSTEMS DIAGNOSTICS ,"49 TOMBIA STREET, GRA ",C,PRO & HIGHER,DIAGNOSTICS
1000003,SOUTH SOUTH,RIVERS,PHC - WOJI,BODY THERAPY CLINIC,"#14 TRANS WOJI SLAUGHTER ROAD,",C,PRO & HIGHER,PHYSIOTHERAPY
4500109,SOUTH SOUTH,RIVERS,PHC,BONA DENTAL CLINIC,"DR. PETER ODILI ROAD, PORT HARCOURT",B,MAX & HIGHER,DENTAL
4000129,SOUTH SOUTH,RIVERS,PHC,C AND C OPTICIANS,"638, KING PERRKULE STR, GRA PHASE 2",C,PRO & HIGHER,OPTICAL
91228009,SOUTH SOUTH,RIVERS,PHC,C GREEN EYECARE,"129 NTA ROAD, OPPOSITE BOBBY FUEL STATION",D,ALL PLANS ,OPTICAL
7000903,SOUTH SOUTH,RIVERS,PH,C.BENNETT SPECIALIST HOSPITAL,"100 SHELL LOCATION ROAD, APIRIKOM ROAD, 500272, PORT HARCOURT",C,PRO & HIGHER,GENERAL MEDICINE
6000037,SOUTH SOUTH,RIVERS,PHC,CASTLE CLINICS,7B SHELL LOCATION CLOSE RUMUADOLU OFF RUMUOLA ROAD,D,ALL PLANS ,GENERAL MEDICINE
40028060,SOUTH SOUTH,RIVERS,PORT HARCOURT,CEDAR EYE CLINIC,"PLOT F1, A - B ABACHA ROAD, G.R.A PHASE III",D,ALL PLANS ,OPTICAL
6000094,SOUTH SOUTH,RIVERS,BONNY,CHANNEL CLINIC & HOSPITAL,10 HOSP. RD. BONNY RIVER STATE RIVERS,C,PRO & HIGHER,GENERAL MEDICINE
90128372,SOUTH SOUTH,RIVERS,ELIGBOLO,CHARITY MEMORIAL CLINIC,"EAST/WEST ROAD, ELIGBOLO, OBIO/AKPOR LGA",C,PRO & HIGHER,GENERAL MEDICINE
90128373,SOUTH SOUTH,RIVERS,PORT HARCOURT,CHRIST CITY HOSPITAL,"45 PEACE AVENUE,OFF AKER  ROAD, RUMUOLEMINI, PH",D,ALL PLANS ,GENERAL MEDICINE
